timestamp,open,high,low,close,volume
2026-01-12 15:36:33.272623,2.3344034042535926e-05,2.4598176957388694e-05,2.317629079884113e-05,2.3273211096576284e-05,6253574473.565511
2026-01-12 16:36:33.272623,2.9273295435722248e-05,2.986455845937113e-05,2.8885761351577637e-05,2.943585857631302e-05,5125798067.168445
2026-01-12 17:36:33.272623,2.5619668648702958e-05,2.8328659105805704e-05,2.4897494997862024e-05,2.5718394644930172e-05,5087312893.731921
2026-01-12 18:36:33.272623,2.6337504839646275e-05,2.6929316942673386e-05,2.5919117677346156e-05,2.6386966039417637e-05,6378088966.56227
2026-01-12 19:36:33.272623,2.342447299229027e-05,2.510056911691574e-05,2.0777247312181843e-05,2.342263962849042e-05,6095554946.800287
2026-01-12 20:36:33.272623,2.5240377682829302e-05,2.6471232128585804e-05,2.0657133894000683e-05,2.5201240734050317e-05,7098052041.389741
2026-01-12 21:36:33.272623,2.6566977850797777e-05,2.7959708215522286e-05,2.327637709185721e-05,2.6624946521438204e-05,5401836860.923388
2026-01-12 22:36:33.272623,2.4085549452161308e-05,2.736257181006188e-05,2.123847401082067e-05,2.407206186883271e-05,5062592431.603346
2026-01-12 23:36:33.272623,2.7235458294582743e-05,2.8242189622795047e-05,2.660895779161784e-05,2.7297318079110685e-05,6122721970.538483
2026-01-13 00:36:33.272623,2.520854103780806e-05,2.775141892452347e-05,2.4287614924620948e-05,2.5254872450154743e-05,5593734617.234814
2026-01-13 01:36:33.272623,2.5828778358143994e-05,2.6952160511214565e-05,2.461751304739003e-05,2.5938237286077422e-05,5124067098.775033
2026-01-13 02:36:33.272623,2.5259860421010783e-05,2.7847001986140777e-05,2.2000565752448314e-05,2.5330016962363405e-05,6811880713.889746
2026-01-13 03:36:33.272623,3.0856544531789685e-05,3.258765734472335e-05,2.97261814563545e-05,3.098217893473328e-05,5279211169.705981
2026-01-13 04:36:33.272623,2.657245405002676e-05,2.7039806921634213e-05,2.2247489651628643e-05,2.665047651164721e-05,6520938460.64037
2026-01-13 05:36:33.272623,2.4585405818025193e-05,2.4631314192280586e-05,2.174595825475765e-05,2.4507938054376893e-05,5702858309.542618
2026-01-13 06:36:33.272623,2.8528669434080938e-05,3.0499887673633855e-05,2.8078733222264908e-05,2.8610156787270364e-05,5433977362.00051
2026-01-13 07:36:33.272623,2.443563463312069e-05,2.5576198987498527e-05,2.2875454949269498e-05,2.4244174840043553e-05,5949559473.290147
2026-01-13 08:36:33.272623,2.7321269566290877e-05,2.763095086713451e-05,2.6250621269363948e-05,2.7280895104569464e-05,7003923024.612044
2026-01-13 09:36:33.272623,2.2887510816928737e-05,2.3714363174459686e-05,2.276411392868418e-05,2.287482653412845e-05,5980307958.301705
2026-01-13 10:36:33.272623,2.405041307356491e-05,2.5899896882690044e-05,2.279478755667153e-05,2.411250454118265e-05,6877146520.73107
2026-01-13 11:36:33.272623,2.740392814828682e-05,2.839851399814329e-05,2.617399267370942e-05,2.7346475128188968e-05,5313783216.350393
2026-01-13 12:36:33.272623,2.8566872138941948e-05,3.0362035005751853e-05,2.439833561743853e-05,2.8616289995846545e-05,6932016761.017436
2026-01-13 13:36:33.272623,2.7353754411370678e-05,2.8250302920389905e-05,2.683197172026781e-05,2.7343745795302094e-05,5592367520.418983
2026-01-13 14:36:33.272623,2.693735739866925e-05,3.0530204777911886e-05,2.5089783984525905e-05,2.6732048486648488e-05,6693508353.472264
2026-01-13 15:36:33.272623,2.634305765341472e-05,2.7289265090908706e-05,2.3530053559106755e-05,2.6350651376201353e-05,6414608435.616606
2026-01-13 16:36:33.272623,2.402381742959161e-05,2.4467159621106105e-05,2.2023923945648545e-05,2.3941272232867874e-05,7322975817.493146
2026-01-13 17:36:33.272623,2.5444585163213243e-05,2.7480797809409873e-05,2.4451988618608354e-05,2.5498374731183223e-05,5968340104.821081
2026-01-13 18:36:33.272623,2.6062129230252542e-05,2.9110174147379423e-05,2.2883425927457337e-05,2.6064865141111426e-05,5165592951.30464
2026-01-13 19:36:33.272623,2.9706156474610768e-05,3.38141316230054e-05,2.859858399934915e-05,2.954917935784264e-05,5047972865.749942
2026-01-13 20:36:33.272623,2.7829665204706847e-05,3.137075518890869e-05,2.708618447347928e-05,2.788210869566837e-05,7067459288.914642
2026-01-13 21:36:33.272623,2.358230204210912e-05,2.589432896043353e-05,2.337020788828966e-05,2.3454770348022852e-05,6312117624.654739
2026-01-13 22:36:33.272623,2.7926766773297803e-05,2.919827720652041e-05,2.4993835774729216e-05,2.786759673671709e-05,6938219069.248298
2026-01-13 23:36:33.272623,2.625305911078734e-05,3.177429722553423e-05,2.494636428125946e-05,2.6297433408538126e-05,5586098378.053405
2026-01-14 00:36:33.272623,2.5730733086093504e-05,2.6928605262884605e-05,2.3768063605296804e-05,2.5682008583146088e-05,5862878893.919268
2026-01-14 01:36:33.272623,2.8657045731741802e-05,2.909350424606855e-05,2.7445101009644095e-05,2.857367736056416e-05,5075311312.191353
2026-01-14 02:36:33.272623,2.964619790878901e-05,3.334076284464598e-05,2.8374423356835926e-05,2.9590997976787265e-05,7403748069.376673
2026-01-14 03:36:33.272623,2.9219604570820113e-05,3.415814786207873e-05,2.8643383375228804e-05,2.9357900072071837e-05,6669935929.5302515
2026-01-14 04:36:33.272623,2.5311919619549292e-05,2.963531722777593e-05,2.4387805909929312e-05,2.536725604430474e-05,7333096414.988662
2026-01-14 05:36:33.272623,2.648892532524582e-05,2.9155131012830926e-05,2.6265522761462343e-05,2.6508609449769945e-05,5663823003.876522
2026-01-14 06:36:33.272623,2.794991366674521e-05,3.033279351938908e-05,2.3161884144948397e-05,2.795615628447534e-05,6528759349.238539
2026-01-14 07:36:33.272623,2.9547699895614643e-05,3.1003201753090825e-05,2.8818314569122582e-05,2.9492783851567362e-05,6696473970.331367
2026-01-14 08:36:33.272623,2.6160826215545528e-05,2.7868449428979212e-05,2.530434516793547e-05,2.6146887231448575e-05,5793911635.3457575
2026-01-14 09:36:33.272623,2.668480237087058e-05,2.8072120606014415e-05,2.5304675391516524e-05,2.679213254000591e-05,7120413342.275171
2026-01-14 10:36:33.272623,2.485065040138269e-05,2.652945806274173e-05,2.3259903990106365e-05,2.4822338202458132e-05,7367917342.677365
2026-01-14 11:36:33.272623,2.4681722628374233e-05,2.4726983640791452e-05,2.4183508925944114e-05,2.4636594368373227e-05,7212460258.457907
2026-01-14 12:36:33.272623,2.9156609287315174e-05,2.959726788222619e-05,2.7492044522572363e-05,2.910772660537115e-05,6847759551.94327
2026-01-14 13:36:33.272623,3.055162545256067e-05,3.1650837772962904e-05,2.7120045123055813e-05,3.0452886773374186e-05,5693855890.165864
2026-01-14 14:36:33.272623,2.7109890473709663e-05,2.8634389572137347e-05,2.387438348347012e-05,2.7042237111801378e-05,5704184345.494456
2026-01-14 15:36:33.272623,2.9611710332186986e-05,3.193957042527451e-05,2.805857117330365e-05,2.957097512408597e-05,7408514941.093698
2026-01-14 16:36:33.272623,2.8024391734975314e-05,2.8329567219572374e-05,2.3752886068300802e-05,2.8030292031123585e-05,5025824712.038515
2026-01-14 17:36:33.272623,2.5644037246284172e-05,2.8909815585193813e-05,2.361280776547512e-05,2.5772458385903125e-05,6790277737.232998
2026-01-14 18:36:33.272623,2.8058963333691546e-05,3.067826199705914e-05,2.6381234666196387e-05,2.8022845958164827e-05,6765810581.7206545
2026-01-14 19:36:33.272623,3.0926916078908865e-05,3.150228732862078e-05,2.8841014789177584e-05,3.0907658658481645e-05,6556973436.255917
2026-01-14 20:36:33.272623,2.7123205564695536e-05,2.8738382359593004e-05,2.2731549521730064e-05,2.7101125288417994e-05,7475561321.384004
2026-01-14 21:36:33.272623,3.0851340700775236e-05,3.569441381828203e-05,2.8658032679887526e-05,3.0969963270270814e-05,5780226777.773626
2026-01-14 22:36:33.272623,2.176047717565303e-05,2.2049924018723483e-05,1.9645870106313994e-05,2.18312797188296e-05,5850354811.982738
2026-01-14 23:36:33.272623,2.9190868068497753e-05,2.9489206429765495e-05,2.7291566744420437e-05,2.909893120122722e-05,5197438880.788514
2026-01-15 00:36:33.272623,2.735684744029468e-05,3.0779637482332524e-05,2.7234918909059762e-05,2.736009413849422e-05,6107048768.850811
2026-01-15 01:36:33.272623,2.653938601129075e-05,2.79072851144226e-05,2.437891151954722e-05,2.648523688906083e-05,5652670785.420983
2026-01-15 02:36:33.272623,2.7362727543292836e-05,2.97061151815732e-05,2.637197216882994e-05,2.7360403136731512e-05,5858723262.559557
2026-01-15 03:36:33.272623,2.2984054583863293e-05,2.6480575471095056e-05,2.165021083358528e-05,2.2982003016800315e-05,7086689092.500671
2026-01-15 04:36:33.272623,2.6720584231707532e-05,2.933394622553026e-05,2.633176034436637e-05,2.6645580880584305e-05,7338807819.057651
2026-01-15 05:36:33.272623,2.7917718437192313e-05,2.935695514037837e-05,2.6558146903656346e-05,2.7961005826149034e-05,5464483105.947432
2026-01-15 06:36:33.272623,3.072273180809878e-05,3.137275487611155e-05,2.576170256206783e-05,3.07138750834911e-05,5931553581.272005
2026-01-15 07:36:33.272623,2.5936000490761027e-05,2.8067876671940145e-05,2.261936569065082e-05,2.5972019158725585e-05,7321622516.948819
2026-01-15 08:36:33.272623,2.5309180786816254e-05,2.6177366519791226e-05,2.1982260217199212e-05,2.534221407604873e-05,5154555052.363302
2026-01-15 09:36:33.272623,2.5975786221279922e-05,2.8362468764034588e-05,2.5701583494496115e-05,2.5999901555601684e-05,5231073284.342809
2026-01-15 10:36:33.272623,2.930688396823234e-05,3.379914938375271e-05,2.708857490631009e-05,2.9287366828467856e-05,5407053819.545051
2026-01-15 11:36:33.272623,2.7835330808520432e-05,3.141874288661186e-05,2.48058756499953e-05,2.7875366688662117e-05,6488158292.453547
2026-01-15 12:36:33.272623,2.602782263002137e-05,2.7032502123423313e-05,2.5449395384411606e-05,2.593013684547936e-05,5376308622.886717
2026-01-15 13:36:33.272623,2.823401411320037e-05,3.094509101043955e-05,2.61235750508602e-05,2.8309993092840285e-05,7420263354.747707
2026-01-15 14:36:33.272623,2.7318937861914064e-05,2.774516166239749e-05,2.6972816958297966e-05,2.7334261857279685e-05,6116913889.400354
2026-01-15 15:36:33.272623,2.9381044169652533e-05,3.36903966702638e-05,2.5774097623417106e-05,2.9419854641099343e-05,6254036708.731854
2026-01-15 16:36:33.272623,2.566420174152393e-05,2.631223659321591e-05,2.249888768262714e-05,2.5553276662911917e-05,5616692695.638373
2026-01-15 17:36:33.272623,2.639060280308214e-05,2.6767108012897508e-05,2.6250001115799965e-05,2.6375050376685327e-05,6177409331.762437
2026-01-15 18:36:33.272623,2.6315412362867385e-05,2.7308295092729776e-05,2.350492636246754e-05,2.6234203503968746e-05,6654935056.772497
2026-01-15 19:36:33.272623,2.3858725417727865e-05,2.7098361043822626e-05,2.3194297365759436e-05,2.3965532152380824e-05,6878207563.114655
2026-01-15 20:36:33.272623,2.7836651500942647e-05,2.9051043555458834e-05,2.5744008837025644e-05,2.7814367997836226e-05,6884675448.09033
2026-01-15 21:36:33.272623,2.781226813530055e-05,2.901726179117279e-05,2.669849705425895e-05,2.773823776370779e-05,6444765645.444723
2026-01-15 22:36:33.272623,2.7157425484043016e-05,2.9783370992368068e-05,2.140306860436339e-05,2.715072327457478e-05,7260938505.599303
2026-01-15 23:36:33.272623,2.669772743970706e-05,3.282057330281193e-05,2.60885213258576e-05,2.6612661633610457e-05,7043697610.666562
2026-01-16 00:36:33.272623,2.404824621569846e-05,2.423581098240006e-05,2.3168494959260622e-05,2.4085623860808435e-05,6892766981.5067835
2026-01-16 01:36:33.272623,2.6324744657731884e-05,3.001254496701994e-05,2.5264032794221715e-05,2.6213911132078146e-05,5139023281.74437
2026-01-16 02:36:33.272623,2.6580395762251942e-05,3.0002774039103756e-05,2.3690546595489067e-05,2.639833451718724e-05,5017245024.732471
2026-01-16 03:36:33.272623,2.5371738584371917e-05,2.6414281546026905e-05,2.3123326210824238e-05,2.5399386214562344e-05,5531197513.540644
2026-01-16 04:36:33.272623,2.6797601137262833e-05,2.8210044767139952e-05,2.527584407693364e-05,2.683346426522706e-05,6658897967.434523
2026-01-16 05:36:33.272623,2.8292603638026614e-05,2.9314678213964824e-05,2.5388770789441928e-05,2.8169779079114356e-05,6028223040.440282
2026-01-16 06:36:33.272623,3.2125516313225004e-05,3.4647444550307755e-05,2.7305139222992747e-05,3.197400059106135e-05,6006274718.129065
2026-01-16 07:36:33.272623,2.76171063011111e-05,2.8433282563227005e-05,2.6863285156573227e-05,2.7660494001044474e-05,7211482773.473232
2026-01-16 08:36:33.272623,2.7841023411837363e-05,2.9690897835395595e-05,2.665986226633977e-05,2.7876163000449373e-05,7238961913.452285
2026-01-16 09:36:33.272623,2.7096312304204036e-05,2.9887263182771126e-05,2.6843493112420868e-05,2.711923765553011e-05,7273223755.651656
2026-01-16 10:36:33.272623,2.3098869998301436e-05,2.3453023455318844e-05,2.2458626474504984e-05,2.3192413153450258e-05,5784931332.522579
2026-01-16 11:36:33.272623,2.7199418077490567e-05,2.7809704742555797e-05,2.610641021153586e-05,2.727458563102905e-05,6727654806.776765
2026-01-16 12:36:33.272623,2.7418786468344433e-05,2.953254476621263e-05,2.5927361992953595e-05,2.7501633000889776e-05,5679440432.112744
2026-01-16 13:36:33.272623,3.3718446230481356e-05,3.614541551960405e-05,3.358261552856167e-05,3.379629236343995e-05,5476898610.704001
2026-01-16 14:36:33.272623,2.696382619413001e-05,2.7546581671141534e-05,2.4521719742643483e-05,2.6966632197932966e-05,5461646229.731967
2026-01-16 15:36:33.272623,2.817813033185721e-05,2.9079317726005106e-05,2.5626272045028037e-05,2.8158345034104712e-05,5855314024.427324
2026-01-16 16:36:33.272623,2.7517686029189248e-05,2.948916256157187e-05,2.5809770720918143e-05,2.7390280100805404e-05,6075046198.310506
2026-01-16 17:36:33.272623,2.4811194118608723e-05,2.657379090138593e-05,2.251691598982971e-05,2.4885728421186782e-05,7077760769.295838
2026-01-16 18:36:33.272623,3.045542040308094e-05,3.4087013827892886e-05,2.86483954437584e-05,3.0365751335522563e-05,5299778723.364572
2026-01-16 19:36:33.272623,2.938475627593331e-05,3.0141398313617927e-05,2.8202698707622517e-05,2.9403632423888567e-05,6837324021.426737
2026-01-16 20:36:33.272623,2.9536772645927066e-05,2.9694113721289307e-05,2.5357877282923994e-05,2.954115629145986e-05,6328888742.5733795
2026-01-16 21:36:33.272623,2.5619595903230813e-05,2.7187162348112197e-05,2.4087280582293898e-05,2.556783488317582e-05,5720186631.904429
2026-01-16 22:36:33.272623,3.11144815720991e-05,3.737325765526981e-05,2.8119187413226315e-05,3.1219634485525175e-05,6232462999.180623
2026-01-16 23:36:33.272623,2.4604141379488236e-05,2.6406331994608218e-05,2.2563743470537586e-05,2.4575947134370574e-05,5750120733.482072
2026-01-17 00:36:33.272623,2.920905999793887e-05,3.100363700630262e-05,2.8002208758293272e-05,2.9194481540178875e-05,6490488197.087197
2026-01-17 01:36:33.272623,3.360923896105318e-05,3.442450980700886e-05,3.220758871979224e-05,3.355965947087483e-05,6085095880.090798
2026-01-17 02:36:33.272623,2.5593278480526793e-05,2.5804356087712592e-05,2.3870071499487222e-05,2.557109540358352e-05,5411067477.146099
2026-01-17 03:36:33.272623,2.6758331899629437e-05,2.7752837248483845e-05,2.594394579665286e-05,2.65626738888821e-05,5291543005.088963
2026-01-17 04:36:33.272623,2.8121154364360816e-05,3.1788099482358936e-05,2.6720051296887275e-05,2.8175059450271102e-05,6366827145.093009
2026-01-17 05:36:33.272623,2.67511377038263e-05,2.8025602679568405e-05,2.3659111496139837e-05,2.6793820014347754e-05,7256197334.505039
2026-01-17 06:36:33.272623,2.4477433360482376e-05,2.616927017650993e-05,2.1030070810711366e-05,2.4523277705018675e-05,5860112281.877559
2026-01-17 07:36:33.272623,2.819753117837286e-05,3.1183390879727426e-05,2.592916402205629e-05,2.8244598863598627e-05,6832676504.152946
2026-01-17 08:36:33.272623,2.561614353940127e-05,2.6363329172648413e-05,2.5403203334805326e-05,2.566521958114282e-05,6646898639.883892
2026-01-17 09:36:33.272623,2.9459795585362205e-05,3.264420837979626e-05,2.7353677317576056e-05,2.935508454298121e-05,7329127555.127141
2026-01-17 10:36:33.272623,2.6187822825466113e-05,2.7140167435048324e-05,2.4254932472910324e-05,2.607669665036993e-05,7052894100.73214
2026-01-17 11:36:33.272623,3.228237534897614e-05,3.2530293296937534e-05,3.0870418565611296e-05,3.233774529380009e-05,6416888796.017485
2026-01-17 12:36:33.272623,2.6417208268870338e-05,2.999124893956853e-05,2.551173408360262e-05,2.6483338933136552e-05,6642651317.607364
2026-01-17 13:36:33.272623,2.7652555489384046e-05,3.0279823890729477e-05,2.443295744847192e-05,2.7613503184481578e-05,7246177082.501744
2026-01-17 14:36:33.272623,3.047374083054078e-05,3.242469697502348e-05,2.8836875152708033e-05,3.052430951191051e-05,5999090922.011627
2026-01-17 15:36:33.272623,2.5672639265819537e-05,2.7374650885392637e-05,2.2454062374506766e-05,2.56239845604416e-05,5817190788.162236
2026-01-17 16:36:33.272623,2.9149093456881104e-05,2.9693386143472224e-05,2.6588191495998478e-05,2.9131359186658125e-05,5027174652.880994
2026-01-17 17:36:33.272623,3.1908675282082077e-05,3.509627278477863e-05,2.9390019507456907e-05,3.205443424226893e-05,7066879899.224159
2026-01-17 18:36:33.272623,2.506316376264349e-05,2.70619579555717e-05,2.409617859804777e-05,2.4947345322704703e-05,7002749715.710778
2026-01-17 19:36:33.272623,2.935982588022077e-05,2.9441338125507067e-05,2.8528933691909923e-05,2.9202493561662453e-05,5261149583.800252
2026-01-17 20:36:33.272623,2.940092381912499e-05,3.057226915916351e-05,2.4649522593948178e-05,2.945507302600818e-05,6442235623.843721
2026-01-17 21:36:33.272623,3.084990027098361e-05,3.269165085313212e-05,2.3086865956615367e-05,3.088582371708868e-05,6160257004.893088
2026-01-17 22:36:33.272623,2.5993133164599763e-05,2.642998105481246e-05,2.462858489718189e-05,2.5970860653914886e-05,5296779900.573186
2026-01-17 23:36:33.272623,2.5861572737983486e-05,2.6695286041872345e-05,2.53645575639253e-05,2.5835650012272488e-05,7451759872.950413
2026-01-18 00:36:33.272623,3.0449253206763522e-05,3.249672854328797e-05,2.898197257237847e-05,3.038921527575092e-05,5536768827.971042
2026-01-18 01:36:33.272623,3.004356204800783e-05,3.0170653056311418e-05,2.764271576646544e-05,2.98634670171841e-05,5168088424.530863
2026-01-18 02:36:33.272623,2.9790093415490933e-05,3.2454105730072414e-05,2.893434707568531e-05,2.9805915637896077e-05,6487138814.3917265
2026-01-18 03:36:33.272623,3.0047721495437446e-05,3.7265109206198104e-05,2.569350693333354e-05,3.0119855287884093e-05,6847339243.66237
2026-01-18 04:36:33.272623,2.7485615833828043e-05,2.8660303349140586e-05,2.6996414358418186e-05,2.7599822732381742e-05,5081227911.364578
2026-01-18 05:36:33.272623,2.9881992734990144e-05,3.2213347578258504e-05,2.866513552996733e-05,2.9947661671615546e-05,6646808892.653162
2026-01-18 06:36:33.272623,3.0167264405623597e-05,3.597703136387952e-05,2.8455170190233374e-05,3.0170262754051143e-05,6330886873.898276
2026-01-18 07:36:33.272623,2.7836448964506447e-05,3.0029410185304203e-05,2.665398276259033e-05,2.768738909902266e-05,5258534337.146698
2026-01-18 08:36:33.272623,3.47046104316393e-05,3.658944191989232e-05,3.2320518205878235e-05,3.4758584740239466e-05,5431522396.903245
2026-01-18 09:36:33.272623,3.086302511212748e-05,3.601204424211966e-05,2.9217583925830054e-05,3.08423186941544e-05,6420200565.940304
2026-01-18 10:36:33.272623,2.6715997683424845e-05,2.6863451735980057e-05,2.5419380410567357e-05,2.6717314010438855e-05,5741166756.667557
2026-01-18 11:36:33.272623,3.1580032375438165e-05,3.340936994252349e-05,2.859336337847963e-05,3.1467843853541774e-05,7346092897.494686
2026-01-18 12:36:33.272623,2.7542414990241672e-05,2.783942522962932e-05,2.627953016813077e-05,2.7335192437825757e-05,7047176336.21514
2026-01-18 13:36:33.272623,3.190710580796258e-05,3.55838642658699e-05,2.9847919696288236e-05,3.19580023243994e-05,7459001788.839057
2026-01-18 14:36:33.272623,3.303254810211093e-05,3.491015668271562e-05,3.175245561497096e-05,3.308112171942763e-05,5649471754.77363
2026-01-18 15:36:33.272623,2.7952474072032125e-05,2.974109502091203e-05,2.403423598050338e-05,2.7865186858183523e-05,7424664086.898171
2026-01-18 16:36:33.272623,3.2713627435601796e-05,3.4024333792991834e-05,3.2514341590572845e-05,3.264684262315809e-05,6078174695.048108
2026-01-18 17:36:33.272623,3.1338436781538574e-05,3.3658995910364907e-05,2.9383319972667523e-05,3.116577458880243e-05,5868867427.598732
2026-01-18 18:36:33.272623,3.2422707161533e-05,3.2795037870793144e-05,2.943076863784362e-05,3.2366008887026065e-05,5126041460.960878
2026-01-18 19:36:33.272623,3.559813288616263e-05,4.037980805191706e-05,3.4414165661771396e-05,3.5636544672093624e-05,5132224282.451101
2026-01-18 20:36:33.272623,2.962614494079657e-05,3.043355551356896e-05,2.7829796526207738e-05,2.9573741321277398e-05,6730111923.801718
2026-01-18 21:36:33.272623,2.8423039129781845e-05,2.899067695464856e-05,2.629533577431666e-05,2.8328814356051174e-05,6144840333.034224
2026-01-18 22:36:33.272623,2.810739051109989e-05,2.8783215216624983e-05,2.727744281131845e-05,2.8038375548518053e-05,5566316736.243022
2026-01-18 23:36:33.272623,2.830903172264185e-05,3.189328840621816e-05,2.801723120373825e-05,2.8266015875192792e-05,6535053041.682402
2026-01-19 00:36:33.272623,3.031032558131396e-05,3.2452717426451905e-05,2.6432586866268286e-05,3.0213641202261615e-05,5632211931.082202
2026-01-19 01:36:33.272623,3.150690496001268e-05,3.1701165664650685e-05,3.0393799288589096e-05,3.1396768650600514e-05,6444087793.070881
2026-01-19 02:36:33.272623,3.1395949567894645e-05,3.182220115893336e-05,2.8943667501717278e-05,3.1266304556018786e-05,5898116495.063737
2026-01-19 03:36:33.272623,3.293467086318938e-05,4.1381472368842645e-05,3.12457538545364e-05,3.287070021845825e-05,7059038349.421
2026-01-19 04:36:33.272623,3.0620101432738966e-05,3.1461601043437964e-05,2.9306075161404112e-05,3.063546065085975e-05,7052036850.3888855
2026-01-19 05:36:33.272623,3.4854699951336965e-05,3.704143238598272e-05,3.457417718847728e-05,3.483936571600538e-05,6193677385.897672
2026-01-19 06:36:33.272623,3.008151618572043e-05,3.108958107880363e-05,2.9861072715384482e-05,2.997302800459757e-05,5877582589.2574415
2026-01-19 07:36:33.272623,3.897734516601421e-05,4.2793144319412014e-05,3.68711610551065e-05,3.907310580774603e-05,5906787231.016442
2026-01-19 08:36:33.272623,3.2544323271984355e-05,3.290582223934406e-05,3.057947930955893e-05,3.250836836878662e-05,7014564373.894702
2026-01-19 09:36:33.272623,2.8510494522875676e-05,3.192124867150186e-05,2.749587322908919e-05,2.854417712105865e-05,5820478116.602752
2026-01-19 10:36:33.272623,2.8041314258759953e-05,3.0194954034051445e-05,2.6826830279803637e-05,2.803889633942826e-05,5522878662.160703
2026-01-19 11:36:33.272623,3.233121932097637e-05,3.404616137903841e-05,3.074286348760364e-05,3.22076913719023e-05,5211821061.214056
2026-01-19 12:36:33.272623,3.0302338910723676e-05,3.491480044970557e-05,2.496973456873351e-05,3.028497661830339e-05,6166896584.998029
2026-01-19 13:36:33.272623,3.2945474204129316e-05,3.590216149656993e-05,2.993903287057401e-05,3.294088522112069e-05,6205371614.4124155
2026-01-19 14:36:33.272623,3.214258184642194e-05,3.354274968089725e-05,3.091964819930454e-05,3.2274246844723836e-05,7102378380.109596
2026-01-19 15:36:33.272623,3.084215484990778e-05,3.40392311156431e-05,2.854928462850626e-05,3.077326088289135e-05,5553209030.842675
2026-01-19 16:36:33.272623,2.8806826067954913e-05,2.9016797026188173e-05,2.7065015122964698e-05,2.875115082880613e-05,5952575723.603988
2026-01-19 17:36:33.272623,2.728846895080903e-05,2.9044023246170432e-05,2.617767490486455e-05,2.7112515121616444e-05,7021205249.6992445
2026-01-19 18:36:33.272623,2.980398608655871e-05,3.108169550714545e-05,2.7205027525577254e-05,2.9831530574036782e-05,7059319158.516514
2026-01-19 19:36:33.272623,3.353864144869311e-05,3.590867022136666e-05,3.174215928209913e-05,3.3516605923182365e-05,5961637588.3703375
2026-01-19 20:36:33.272623,3.1696841464111026e-05,3.341028734772655e-05,2.983427184018058e-05,3.167314516726148e-05,6148046531.008835
2026-01-19 21:36:33.272623,2.7958375346804062e-05,3.0217116257965896e-05,2.4696720301764498e-05,2.7826689439241392e-05,5758431310.45664
2026-01-19 22:36:33.272623,3.157895196216833e-05,3.254531235844374e-05,2.8426434734110254e-05,3.158798254300873e-05,7331432322.502282
2026-01-19 23:36:33.272623,3.223046304331312e-05,3.335700549058002e-05,3.1425523214704165e-05,3.220350662864908e-05,5296791397.853935
2026-01-20 00:36:33.272623,2.882012093516124e-05,3.107538529298707e-05,2.7807997510957057e-05,2.8767657659110158e-05,7334578740.057573
2026-01-20 01:36:33.272623,3.1582875812883795e-05,3.2754503395919924e-05,3.109984655888128e-05,3.1565204747343334e-05,6709683624.688555
